TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score,Sum
TeD3,1,0,1,1,1,1,0,0,M1,0.682315112540193,5
TeD3,1,1,1,1,1,0,1,1,M1,0.722829581993569,7
TeD3,0,0,1,1,0,1,1,1,M1,0.737620578778135,5
TeD3,1,0,1,1,1,1,1,1,M1,0.679742765273312,7
TeD3,0,1,0,0,0,1,0,1,M1,0.733762057877813,3
TeD3,1,0,1,1,1,0,1,0,M1,0.683601286173634,5
TeD3,1,0,1,0,1,1,0,1,M1,0.67459807073955,5
TeD3,1,1,1,1,1,1,0,1,M1,0.722829581993569,7
TeD3,1,0,1,1,0,0,1,0,M1,0.695819935691318,4
TeD3,1,0,0,1,1,0,1,0,M1,0.658520900321543,4
TeD3,1,1,1,0,0,1,1,1,M1,0.689389067524116,6
TeD3,1,1,0,1,0,0,1,1,M1,0.72540192926045,5
TeD3,0,1,0,1,1,0,1,1,M1,0.762057877813505,5
TeD3,1,1,1,1,0,0,0,0,M1,0.6508038585209,4
TeD3,1,1,1,0,0,0,0,1,M1,0.705466237942122,4
TeD3,1,0,1,1,1,1,0,1,M1,0.709967845659164,6
TeD3,0,1,0,0,0,0,1,0,M1,0.754983922829582,2
TeD3,0,1,0,1,1,1,1,1,M1,0.733118971061093,6
TeD3,0,1,1,0,0,1,0,0,M1,0.677813504823151,3
TeD3,1,0,0,1,1,0,0,1,M1,0.683601286173633,4
TeD3,1,1,1,0,1,0,1,1,M1,0.715755627009646,6
TeD3,0,1,0,0,0,1,0,0,M1,0.685530546623794,2
TeD3,1,0,1,1,0,0,1,1,M1,0.690675241157556,5
TeD3,1,1,0,1,1,0,1,1,M1,0.72475884244373,6
TeD3,1,1,0,0,1,1,1,1,M1,0.735048231511254,6
TeD3,1,1,1,1,1,1,1,0,M1,0.701607717041801,7
TeD3,1,0,1,0,1,1,1,0,M1,0.69903536977492,5
TeD3,1,0,0,1,1,1,0,0,M1,0.708038585209003,4
TeD3,1,1,1,0,1,1,0,1,M1,0.70096463022508,6
TeD3,1,1,1,1,0,1,1,1,M1,0.727331189710611,7
TeD3,1,1,1,1,0,0,1,1,M1,0.688102893890675,6
TeD3,1,1,0,0,1,0,1,0,M1,0.711254019292605,4
TeD3,0,0,1,1,1,1,0,1,M1,0.69967845659164,5
TeD3,1,0,1,0,0,1,0,0,M1,0.65016077170418,3
TeD3,0,1,1,1,1,1,1,0,M1,0.754340836012862,6
TeD3,1,0,1,1,0,1,0,1,M1,0.65016077170418,5
TeD3,1,0,1,1,1,0,1,1,M1,0.683601286173634,6
TeD3,0,0,1,1,1,0,1,1,M1,0.752411575562701,5
TeD3,1,1,0,0,0,0,0,0,M1,0.544694533762058,2
TeD3,1,1,1,1,0,0,1,0,M1,0.706109324758842,5
TeD3,1,0,0,1,1,1,1,1,M1,0.744051446945338,6
TeD3,1,1,1,1,1,1,0,0,M1,0.711254019292604,6
TeD3,1,0,0,1,1,0,1,1,M1,0.708681672025723,5
TeD3,1,0,1,0,1,1,1,1,M1,0.682315112540193,6
TeD3,1,1,0,1,1,1,1,1,M1,0.693890675241158,7
TeD3,0,0,0,1,0,0,1,1,M1,0.733118971061093,3
TeD3,1,1,0,0,1,0,1,1,M1,0.72540192926045,5
TeD3,1,0,0,1,0,0,0,0,M1,0.62508038585209,2
TeD3,0,1,1,1,1,0,1,1,M1,0.741479099678457,6
TeD3,1,0,1,1,1,0,0,1,M1,0.720900321543408,5
TeD3,1,1,0,0,0,0,0,1,M1,0.704180064308682,3
TeD3,1,0,1,1,0,1,0,0,M1,0.653376205787781,4
TeD3,1,0,1,0,1,0,1,1,M1,0.70096463022508,5
TeD3,0,1,1,1,1,1,1,1,M1,0.744051446945338,7
TeD3,0,1,0,1,1,1,0,0,M1,0.730546623794212,4
TeD3,1,0,0,0,1,1,1,1,M1,0.72475884244373,5
TeD3,1,0,1,1,0,0,0,0,M1,0.664308681672026,3
TeD3,1,0,1,1,1,1,1,0,M1,0.686816720257235,6
TeD3,1,1,1,0,1,1,1,1,M1,0.70096463022508,7
TeD3,1,0,1,1,0,1,1,0,M1,0.684244372990354,5
TeD3,1,0,0,0,0,0,0,1,M1,0.672025723472669,2
TeD3,0,1,1,0,0,1,1,1,M1,0.742122186495177,5
TeD3,0,1,1,0,0,0,0,0,M1,0.636012861736334,2
TeD3,0,0,0,0,0,1,1,0,M1,0.734405144694534,2
TeD3,1,0,1,1,1,0,0,0,M1,0.697749196141479,4
TeD3,1,1,1,1,0,1,1,0,M1,0.672025723472669,6
TeD3,1,1,1,1,1,1,1,1,M1,0.722186495176849,8
TeD3,1,1,1,1,1,1,1,1,M1,0.67395498392283,8
TeD3,1,1,1,1,1,1,1,1,M1,0.720900321543408,8
TeD3,1,1,1,1,1,1,1,1,M1,0.729260450160772,8
TeD3,1,1,1,1,1,1,1,1,M1,0.72411575562701,8
TeD4,0,1,0,0,1,0,0,1,M1,0.537040714995035,3
TeD4,0,0,1,1,1,0,0,0,M1,0.495729890764648,3
TeD4,0,0,1,1,1,1,1,1,M1,0.540218470705065,6
TeD4,1,0,1,0,0,1,1,0,M1,0.512611717974181,4
TeD4,1,1,0,1,0,0,1,0,M1,0.488778550148957,4
TeD4,1,1,1,0,0,0,0,0,M1,0.413505461767627,3
TeD4,0,1,0,0,0,0,0,1,M1,0.505461767626614,2
TeD4,1,0,1,1,1,1,0,0,M1,0.504667328699106,5
TeD4,1,1,1,1,1,0,1,1,M1,0.526713008937438,7
TeD4,0,0,1,1,0,1,1,1,M1,0.519563058589871,5
TeD4,1,0,1,1,1,1,1,1,M1,0.525918570009931,7
TeD4,0,1,0,0,0,1,0,1,M1,0.516385302879841,3
TeD4,1,0,1,1,1,0,1,0,M1,0.518768619662363,5
TeD4,1,0,1,0,1,1,0,1,M1,0.527507447864945,5
TeD4,1,1,1,1,1,1,0,1,M1,0.532671300893744,7
TeD4,1,0,1,1,0,0,1,0,M1,0.498510427010924,4
TeD4,1,0,0,1,1,0,1,0,M1,0.543594836146971,4
TeD4,1,1,1,0,0,1,1,1,M1,0.509235352532274,6
TeD4,1,1,0,1,0,0,1,1,M1,0.525918570009931,5
TeD4,0,1,0,1,1,0,1,1,M1,0.541410129096326,5
TeD4,1,1,1,1,0,0,0,0,M1,0.451439920556107,4
TeD4,1,1,1,0,0,0,0,1,M1,0.495332671300894,4
TeD4,1,0,1,1,1,1,0,1,M1,0.532075471698113,6
TeD4,0,1,0,0,0,0,1,0,M1,0.459582919563059,2
TeD4,0,1,0,1,1,1,1,1,M1,0.542999006951341,6
TeD4,0,1,1,0,0,1,0,0,M1,0.441310824230387,3
TeD4,1,0,0,1,1,0,0,1,M1,0.513008937437935,4
TeD4,1,1,1,0,1,0,1,1,M1,0.539424031777557,6
TeD4,0,1,0,0,0,1,0,0,M1,0.408540218470705,2
TeD4,1,0,1,1,0,0,1,1,M1,0.554518371400199,5
TeD4,1,1,0,1,1,0,1,1,M1,0.519761668321748,6
TeD4,1,1,0,0,1,1,1,1,M1,0.511618669314797,6
TeD4,1,1,1,1,1,1,1,0,M1,0.531479642502483,7
TeD4,1,0,1,0,1,1,1,0,M1,0.522939424031778,5
TeD4,1,0,0,1,1,1,0,0,M1,0.533664349553128,4
TeD4,1,1,1,0,1,1,0,1,M1,0.539622641509434,6
TeD4,1,1,1,1,0,1,1,1,M1,0.537239324726912,7
TeD4,1,1,1,1,0,0,1,1,M1,0.525521350546177,6
TeD4,1,1,0,0,1,0,1,0,M1,0.503674280039722,4
TeD4,0,0,1,1,1,1,0,1,M1,0.550744786494538,5
TeD4,1,0,1,0,0,1,0,0,M1,0.499106256206554,3
TeD4,0,1,1,1,1,1,1,0,M1,0.510228401191658,6
TeD4,1,0,1,1,0,1,0,1,M1,0.544587884806356,5
TeD4,1,0,1,1,1,0,1,1,M1,0.532671300893744,6
TeD4,0,0,1,1,1,0,1,1,M1,0.532075471698113,5
TeD4,1,1,0,0,0,0,0,0,M1,0.363654419066534,2
TeD4,1,1,1,1,0,0,1,0,M1,0.475471698113208,5
TeD4,1,0,0,1,1,1,1,1,M1,0.539622641509434,6
TeD4,1,1,1,1,1,1,0,0,M1,0.522740814299901,6
TeD4,1,0,0,1,1,0,1,1,M1,0.53167825223436,5
TeD4,1,0,1,0,1,1,1,1,M1,0.525918570009931,6
TeD4,1,1,0,1,1,1,1,1,M1,0.542005958291956,7
TeD4,0,0,0,1,0,0,1,1,M1,0.523535253227408,3
TeD4,1,1,0,0,1,0,1,1,M1,0.535849056603774,5
TeD4,1,0,0,1,0,0,0,0,M1,0.46395233366435,2
TeD4,0,1,1,1,1,0,1,1,M1,0.536643495531281,6
TeD4,1,0,1,1,1,0,0,1,M1,0.513803376365442,5
TeD4,1,1,0,0,0,0,0,1,M1,0.480238331678252,3
TeD4,1,0,1,1,0,1,0,0,M1,0.497914597815293,4
TeD4,1,0,1,0,1,0,1,1,M1,0.543396226415094,5
TeD4,0,1,1,1,1,1,1,1,M1,0.543197616683217,7
TeD4,0,1,0,1,1,1,0,0,M1,0.484011916583913,4
TeD4,1,0,0,0,1,1,1,1,M1,0.541012909632572,5
TeD4,1,0,1,1,0,0,0,0,M1,0.488778550148957,3
TeD4,1,0,1,1,1,1,1,0,M1,0.547567030784508,6
TeD4,1,1,1,0,1,1,1,1,M1,0.521946375372393,7
TeD4,1,0,1,1,0,1,1,0,M1,0.524528301886793,5
TeD4,1,0,0,0,0,0,0,1,M1,0.487785501489573,2
TeD4,0,1,1,0,0,1,1,1,M1,0.529493545183714,5
TeD4,0,1,1,0,0,0,0,0,M1,0.415491559086395,2
TeD4,0,0,0,0,0,1,1,0,M1,0.530883813306852,2
TeD4,1,0,1,1,1,0,0,0,M1,0.498510427010924,4
TeD4,1,1,1,1,0,1,1,0,M1,0.503872889771599,6
TeD4,1,1,1,1,1,1,1,1,M1,0.53862959285005,8
TeD4,1,1,1,1,1,1,1,1,M1,0.540417080436941,8
TeD4,1,1,1,1,1,1,1,1,M1,0.547169811320755,8
TeD4,1,1,1,1,1,1,1,1,M1,0.532472691161867,8
TeD4,1,1,1,1,1,1,1,1,M1,0.532472691161867,8
TeD5,0,1,0,0,1,0,0,1,M1,0.0570684927915789,3
TeD5,0,0,1,1,1,0,0,0,M1,0.0536729619457545,3
TeD5,0,0,1,1,1,1,1,1,M1,0.0574042917591902,6
TeD5,1,0,1,0,0,1,1,0,M1,0.0554984181475806,4
TeD5,1,1,0,1,0,0,1,0,M1,0.0472596441440068,4
TeD5,1,1,1,0,0,0,0,0,M1,0.0424010064876726,3
TeD5,0,1,0,0,0,0,0,1,M1,0.0502387912047984,2
TeD5,1,0,1,1,1,1,0,0,M1,0.0528086341656639,5
TeD5,1,1,1,1,1,0,1,1,M1,0.0520961403179404,7
TeD5,0,0,1,1,0,1,1,1,M1,0.0541526939778196,5
TeD5,1,0,1,1,1,1,1,1,M1,0.0539374294723111,7
TeD5,0,1,0,0,0,1,0,1,M1,0.0539851197340183,3
TeD5,1,0,1,1,1,0,1,0,M1,0.0528314008325929,5
TeD5,1,0,1,0,1,1,0,1,M1,0.0550303670348962,5
TeD5,1,1,1,1,1,1,0,1,M1,0.0523245809679405,7
TeD5,1,0,1,1,0,0,1,0,M1,0.0527659696891325,4
TeD5,1,0,0,1,1,0,1,0,M1,0.0519411845046325,4
TeD5,1,1,1,0,0,1,1,1,M1,0.0496951380168039,6
TeD5,1,1,0,1,0,0,1,1,M1,0.0529683868046775,5
TeD5,0,1,0,1,1,0,1,1,M1,0.0549977009431414,5
TeD5,1,1,1,1,0,0,0,0,M1,0.0472792934061265,4
TeD5,1,1,1,0,0,0,0,1,M1,0.0527854912410794,4
TeD5,1,0,1,1,1,1,0,1,M1,0.0515190144858968,6
TeD5,0,1,0,0,0,0,1,0,M1,0.0476178576782188,2
TeD5,0,1,0,1,1,1,1,1,M1,0.0518739557854313,6
TeD5,0,1,1,0,0,1,0,0,M1,0.047377050720412,3
TeD5,1,0,0,1,1,0,0,1,M1,0.0560853277433471,4
TeD5,1,1,1,0,1,0,1,1,M1,0.0517922983457915,6
TeD5,0,1,0,0,0,1,0,0,M1,0.0431807461483856,2
TeD5,1,0,1,1,0,0,1,1,M1,0.0543375579232692,5
TeD5,1,1,0,1,1,0,1,1,M1,0.0516604278904414,6
TeD5,1,1,0,0,1,1,1,1,M1,0.0505106881616874,6
TeD5,1,1,1,1,1,1,1,0,M1,0.0475670877518664,7
TeD5,1,0,1,0,1,1,1,0,M1,0.0558831374790891,5
TeD5,1,0,0,1,1,1,0,0,M1,0.051321208594094,4
TeD5,1,1,1,0,1,1,0,1,M1,0.0542051157226387,6
TeD5,1,1,1,1,0,1,1,1,M1,0.0529499062128844,7
TeD5,1,1,1,1,0,0,1,1,M1,0.0511948054707843,6
TeD5,1,1,0,0,1,0,1,0,M1,0.0520679281488922,4
TeD5,0,0,1,1,1,1,0,1,M1,0.0572200883203451,5
TeD5,1,0,1,0,0,1,0,0,M1,0.0456446455448394,3
TeD5,0,1,1,1,1,1,1,0,M1,0.0552880397684945,6
TeD5,1,0,1,1,0,1,0,1,M1,0.0565739559383214,5
TeD5,1,0,1,1,1,0,1,1,M1,0.0544771627872979,6
TeD5,0,0,1,1,1,0,1,1,M1,0.0556980821463356,5
TeD5,1,1,0,0,0,0,0,0,M1,0.0340145047408558,2
TeD5,1,1,1,1,0,0,1,0,M1,0.0472592445834697,5
TeD5,1,0,0,1,1,1,1,1,M1,0.055059537512919,6
TeD5,1,1,1,1,1,1,0,0,M1,0.0499451649586305,6
TeD5,1,0,0,1,1,0,1,1,M1,0.0527391908420153,5
TeD5,1,0,1,0,1,1,1,1,M1,0.054764833604435,6
TeD5,1,1,0,1,1,1,1,1,M1,0.0538961547506633,7
TeD5,0,0,0,1,0,0,1,1,M1,0.0578296424059329,3
TeD5,1,1,0,0,1,0,1,1,M1,0.0509637637329732,5
TeD5,1,0,0,1,0,0,0,0,M1,0.049364942154871,2
TeD5,0,1,1,1,1,0,1,1,M1,0.0527765842963227,6
TeD5,1,0,1,1,1,0,0,1,M1,0.0569083919007373,5
TeD5,1,1,0,0,0,0,0,1,M1,0.0505800147631396,3
TeD5,1,0,1,1,0,1,0,0,M1,0.0534432336527742,4
TeD5,1,0,1,0,1,0,1,1,M1,0.057054597167497,5
TeD5,0,1,1,1,1,1,1,1,M1,0.0551896115408061,7
TeD5,0,1,0,1,1,1,0,0,M1,0.0530275941456048,4
TeD5,1,0,0,0,1,1,1,1,M1,0.0558023407266308,5
TeD5,1,0,1,1,0,0,0,0,M1,0.0500874787774575,3
TeD5,1,0,1,1,1,1,1,0,M1,0.0523297091653991,6
TeD5,1,1,1,0,1,1,1,1,M1,0.0531321658429755,7
TeD5,1,0,1,1,0,1,1,0,M1,0.0533968705793424,5
TeD5,1,0,0,0,0,0,0,1,M1,0.0499453616820402,2
TeD5,0,1,1,0,0,1,1,1,M1,0.0514721880556939,5
TeD5,0,1,1,0,0,0,0,0,M1,0.0430597829153504,2
TeD5,0,0,0,0,0,1,1,0,M1,0.0520354429111041,2
TeD5,1,0,1,1,1,0,0,0,M1,0.053544765202723,4
TeD5,1,1,1,1,0,1,1,0,M1,0.0478376421590412,6
TeD5,1,1,1,1,1,1,1,1,M1,0.0541713940889065,8
TeD5,1,1,1,1,1,1,1,1,M1,0.0503347869380186,8
TeD5,1,1,1,1,1,1,1,1,M1,0.0497078069908879,8
TeD5,1,1,1,1,1,1,1,1,M1,0.054880698828918,8
TeD5,1,1,1,1,1,1,1,1,M1,0.0473222445708298,8
TeD6,0,1,0,0,1,0,0,1,M1,0.616247637610248,3
TeD6,0,0,1,1,1,0,0,0,M1,0.603621323459244,3
TeD6,0,0,1,1,1,1,1,1,M1,0.641468505217316,6
TeD6,1,0,1,0,0,1,1,0,M1,0.663970201240762,4
TeD6,1,1,0,1,0,0,1,0,M1,0.635833540560903,4
TeD6,1,1,1,0,0,0,0,0,M1,0.596485871153837,3
TeD6,0,1,0,0,0,0,0,1,M1,0.612432058574216,2
TeD6,1,0,1,1,1,1,0,0,M1,0.668766433657014,5
TeD6,1,1,1,1,1,0,1,1,M1,0.702047347752203,7
TeD6,0,0,1,1,0,1,1,1,M1,0.639303215210156,5
TeD6,1,0,1,1,1,1,1,1,M1,0.623083903919578,7
TeD6,0,1,0,0,0,1,0,1,M1,0.643533321652718,3
TeD6,1,0,1,1,1,0,1,0,M1,0.64614677382222,5
TeD6,1,0,1,0,1,1,0,1,M1,0.652768716089578,5
TeD6,1,1,1,1,1,1,0,1,M1,0.630099531069977,7
TeD6,1,0,1,1,0,0,1,0,M1,0.635263264309824,4
TeD6,1,0,0,1,1,0,1,0,M1,0.664775686963256,4
TeD6,1,1,1,0,0,1,1,1,M1,0.666563764835574,6
TeD6,1,1,0,1,0,0,1,1,M1,0.65024610613157,5
TeD6,0,1,0,1,1,0,1,1,M1,0.650441619737036,5
TeD6,1,1,1,1,0,0,0,0,M1,0.588323255596892,4
TeD6,1,1,1,0,0,0,0,1,M1,0.607383000815605,4
TeD6,1,0,1,1,1,1,0,1,M1,0.682296206656014,6
TeD6,0,1,0,0,0,0,1,0,M1,0.546898965780109,2
TeD6,0,1,0,1,1,1,1,1,M1,0.704071314879285,6
TeD6,0,1,1,0,0,1,0,0,M1,0.570910108584346,3
TeD6,1,0,0,1,1,0,0,1,M1,0.645713737662754,4
TeD6,1,1,1,0,1,0,1,1,M1,0.672752673003442,6
TeD6,0,1,0,0,0,1,0,0,M1,0.568629928746729,2
TeD6,1,0,1,1,0,0,1,1,M1,0.619973103127045,5
TeD6,1,1,0,1,1,0,1,1,M1,0.679098073434952,6
TeD6,1,1,0,0,1,1,1,1,M1,0.649494811490773,6
TeD6,1,1,1,1,1,1,1,0,M1,0.650857919869636,7
TeD6,1,0,1,0,1,1,1,0,M1,0.638026160968028,5
TeD6,1,0,0,1,1,1,0,0,M1,0.639671342611903,4
TeD6,1,1,1,0,1,1,0,1,M1,0.631266049718346,6
TeD6,1,1,1,1,0,1,1,1,M1,0.624183636013307,7
TeD6,1,1,1,1,0,0,1,1,M1,0.623488293389661,6
TeD6,1,1,0,0,1,0,1,0,M1,0.619700451505971,4
TeD6,0,0,1,1,1,1,0,1,M1,0.641334048876969,5
TeD6,1,0,1,0,0,1,0,0,M1,0.608323315124689,3
TeD6,0,1,1,1,1,1,1,0,M1,0.665154162814226,6
TeD6,1,0,1,1,0,1,0,1,M1,0.646674678219003,5
TeD6,1,0,1,1,1,0,1,1,M1,0.662980117273242,6
TeD6,0,0,1,1,1,0,1,1,M1,0.652900375510531,5
TeD6,1,1,0,0,0,0,0,0,M1,0.501490066535762,2
TeD6,1,1,1,1,0,0,1,0,M1,0.653340498965819,5
TeD6,1,0,0,1,1,1,1,1,M1,0.633705241670659,6
TeD6,1,1,1,1,1,1,0,0,M1,0.621866989569867,6
TeD6,1,0,0,1,1,0,1,1,M1,0.701279483999206,5
TeD6,1,0,1,0,1,1,1,1,M1,0.619233906413387,6
TeD6,1,1,0,1,1,1,1,1,M1,0.646387293985398,7
TeD6,0,0,0,1,0,0,1,1,M1,0.630387170686524,3
TeD6,1,1,0,0,1,0,1,1,M1,0.670301975412716,5
TeD6,1,0,0,1,0,0,0,0,M1,0.611631177639773,2
TeD6,0,1,1,1,1,0,1,1,M1,0.662635232457057,6
TeD6,1,0,1,1,1,0,0,1,M1,0.641453617604471,5
TeD6,1,1,0,0,0,0,0,1,M1,0.614009812302661,3
TeD6,1,0,1,1,0,1,0,0,M1,0.610777951678531,4
TeD6,1,0,1,0,1,0,1,1,M1,0.662942187786087,5
TeD6,0,1,1,1,1,1,1,1,M1,0.622096794222703,7
TeD6,0,1,0,1,1,1,0,0,M1,0.655568490560365,4
TeD6,1,0,0,0,1,1,1,1,M1,0.671357883252856,5
TeD6,1,0,1,1,0,0,0,0,M1,0.611282602765571,3
TeD6,1,0,1,1,1,1,1,0,M1,0.646544287230156,6
TeD6,1,1,1,0,1,1,1,1,M1,0.706546346987898,7
TeD6,1,0,1,1,0,1,1,0,M1,0.655894639671174,5
TeD6,1,0,0,0,0,0,0,1,M1,0.586165599542194,2
TeD6,0,1,1,0,0,1,1,1,M1,0.612364281649649,5
TeD6,0,1,1,0,0,0,0,0,M1,0.531165120622867,2
TeD6,0,0,0,0,0,1,1,0,M1,0.62217924772198,2
TeD6,1,0,1,1,1,0,0,0,M1,0.638073843228452,4
TeD6,1,1,1,1,0,1,1,0,M1,0.609266336901167,6
TeD6,1,1,1,1,1,1,1,1,M1,0.656722642666122,8
TeD6,1,1,1,1,1,1,1,1,M1,0.686078828006784,8
TeD6,1,1,1,1,1,1,1,1,M1,0.691610193594912,8
TeD6,1,1,1,1,1,1,1,1,M1,0.6131717523867,8
TeD6,1,1,1,1,1,1,1,1,M1,0.663869466721057,8
TeD7,0,1,0,0,1,0,0,1,M1,0.366803692824679,3
TeD7,0,0,1,1,1,0,0,0,M1,0.3139040463037,3
TeD7,0,0,1,1,1,1,1,1,M1,0.35868072733058,6
TeD7,1,0,1,0,0,1,1,0,M1,0.144455766161049,4
TeD7,1,1,0,1,0,0,1,0,M1,0.268876850473474,4
TeD7,1,1,1,0,0,0,0,0,M1,0.229806368679537,3
TeD7,0,1,0,0,0,0,0,1,M1,0.19398132899959,2
TeD7,1,0,1,1,1,1,0,0,M1,0.164697604525619,5
TeD7,1,1,1,1,1,0,1,1,M1,0.361412551001623,7
TeD7,0,0,1,1,0,1,1,1,M1,0.295839940048319,5
TeD7,1,0,1,1,1,1,1,1,M1,0.203397390108002,7
TeD7,0,1,0,0,0,1,0,1,M1,0.253046131038436,3
TeD7,1,0,1,1,1,0,1,0,M1,0.19089252012017,5
TeD7,1,0,1,0,1,1,0,1,M1,0.269646806294369,5
TeD7,1,1,1,1,1,1,0,1,M1,0.283848980000139,7
TeD7,1,0,1,1,0,0,1,0,M1,0.179825232074256,4
TeD7,1,0,0,1,1,0,1,0,M1,0.23531596239755,4
TeD7,1,1,1,0,0,1,1,1,M1,0.306910128983354,6
TeD7,1,1,0,1,0,0,1,1,M1,0.27591232898202,5
TeD7,0,1,0,1,1,0,1,1,M1,0.312868141251427,5
TeD7,1,1,1,1,0,0,0,0,M1,0.31022061867674,4
TeD7,1,1,1,0,0,0,0,1,M1,0.172091876140631,4
TeD7,1,0,1,1,1,1,0,1,M1,0.229375034839312,6
TeD7,0,1,0,0,0,0,1,0,M1,0.190922293481502,2
TeD7,0,1,0,1,1,1,1,1,M1,0.281334019728781,6
TeD7,0,1,1,0,0,1,0,0,M1,0.199462676098719,3
TeD7,1,0,0,1,1,0,0,1,M1,0.287486362805893,4
TeD7,1,1,1,0,1,0,1,1,M1,0.342481223581656,6
TeD7,0,1,0,0,0,1,0,0,M1,0.264449291291812,2
TeD7,1,0,1,1,0,0,1,1,M1,0.253413715241348,5
TeD7,1,1,0,1,1,0,1,1,M1,0.29015954485605,6
TeD7,1,1,0,0,1,1,1,1,M1,0.313902870053574,6
TeD7,1,1,1,1,1,1,1,0,M1,0.192986447884232,7
TeD7,1,0,1,0,1,1,1,0,M1,0.281929683365047,5
TeD7,1,0,0,1,1,1,0,0,M1,0.216414490820903,4
TeD7,1,1,1,0,1,1,0,1,M1,0.350154465338297,6
TeD7,1,1,1,1,0,1,1,1,M1,0.272254226849324,7
TeD7,1,1,1,1,0,0,1,1,M1,0.231959647060629,6
TeD7,1,1,0,0,1,0,1,0,M1,0.323702948134935,4
TeD7,0,0,1,1,1,1,0,1,M1,0.353279177112821,5
TeD7,1,0,1,0,0,1,0,0,M1,0.237249898514897,3
TeD7,0,1,1,1,1,1,1,0,M1,0.229109877393287,6
TeD7,1,0,1,1,0,1,0,1,M1,0.229103265746774,5
TeD7,1,0,1,1,1,0,1,1,M1,0.252693898102219,6
TeD7,0,0,1,1,1,0,1,1,M1,0.301548598797865,5
TeD7,1,1,0,0,0,0,0,0,M1,0.160122067791236,2
TeD7,1,1,1,1,0,0,1,0,M1,0.28775502456607,5
TeD7,1,0,0,1,1,1,1,1,M1,0.238363345977308,6
TeD7,1,1,1,1,1,1,0,0,M1,0.217088526926268,6
TeD7,1,0,0,1,1,0,1,1,M1,0.212774232708752,5
TeD7,1,0,1,0,1,1,1,1,M1,0.264207793415683,6
TeD7,1,1,0,1,1,1,1,1,M1,0.248720947912521,7
TeD7,0,0,0,1,0,0,1,1,M1,0.336671873220282,3
TeD7,1,1,0,0,1,0,1,1,M1,0.299838377080963,5
TeD7,1,0,0,1,0,0,0,0,M1,0.18324313144994,2
TeD7,0,1,1,1,1,0,1,1,M1,0.416718475325027,6
TeD7,1,0,1,1,1,0,0,1,M1,0.221007295156917,5
TeD7,1,1,0,0,0,0,0,1,M1,0.293613636691565,3
TeD7,1,0,1,1,0,1,0,0,M1,0.197998817549402,4
TeD7,1,0,1,0,1,0,1,1,M1,0.177307745713993,5
TeD7,0,1,1,1,1,1,1,1,M1,0.221949119089725,7
TeD7,0,1,0,1,1,1,0,0,M1,0.241924747444369,4
TeD7,1,0,0,0,1,1,1,1,M1,0.369423033894703,5
TeD7,1,0,1,1,0,0,0,0,M1,0.164331394257414,3
TeD7,1,0,1,1,1,1,1,0,M1,0.253526938581673,6
TeD7,1,1,1,0,1,1,1,1,M1,0.354147878927586,7
TeD7,1,0,1,1,0,1,1,0,M1,0.121352698695421,5
TeD7,1,0,0,0,0,0,0,1,M1,0.264196127035686,2
TeD7,0,1,1,0,0,1,1,1,M1,0.252619171961396,5
TeD7,0,1,1,0,0,0,0,0,M1,0.24750847702333,2
TeD7,0,0,0,0,0,1,1,0,M1,0.307337681342213,2
TeD7,1,0,1,1,1,0,0,0,M1,0.216106178213295,4
TeD7,1,1,1,1,0,1,1,0,M1,0.308035407147744,6
TeD7,1,1,1,1,1,1,1,1,M1,0.274026014641957,8
TeD7,1,1,1,1,1,1,1,1,M1,0.338105410162192,8
TeD7,1,1,1,1,1,1,1,1,M1,0.262722919741625,8
TeD7,1,1,1,1,1,1,1,1,M1,0.312983917759299,8
TeD7,1,1,1,1,1,1,1,1,M1,0.204044332875392,8
TeD1,1,0,1,1,1,0,1,1,MF,0.751560708630898,6
TeD1,1,1,1,1,1,1,0,1,MF,0.897927552396392,7
TeD1,0,1,1,1,1,1,1,1,MF,0.897643101739564,7
TeD1,1,0,0,1,1,0,1,1,MF,0.746001958447398,5
TeD1,0,1,0,1,0,0,1,1,MF,0.900260629563292,4
TeD1,1,1,0,1,1,1,1,1,MF,0.900888914552505,7
TeD1,0,0,0,0,1,1,1,1,MF,0.755106835666415,4
TeD1,1,0,1,1,1,1,0,0,MF,0.728284952041331,5
TeD1,1,0,1,1,1,0,0,1,MF,0.740743291685556,5
TeD1,0,1,0,1,1,0,1,0,MF,0.900873158889575,4
TeD1,0,1,0,0,0,0,1,0,MF,0.891142676501297,2
TeD1,0,0,1,1,1,0,1,1,MF,0.751249222559987,5
TeD1,1,0,1,1,1,1,1,1,MF,0.754510745372507,7
TeD1,1,1,1,1,1,0,1,1,MF,0.896721566706971,7
TeD1,0,0,1,1,1,1,1,1,MF,0.764252323051871,6
TeD1,0,0,1,1,1,0,1,0,MF,0.743321745546516,4
TeD1,1,0,1,1,0,0,0,0,MF,0.668385438108061,3
TeD1,1,0,0,1,1,0,1,0,MF,0.729799867331478,4
TeD1,1,0,1,0,1,0,1,1,MF,0.76105360866627,5
TeD1,1,1,1,1,0,1,1,1,MF,0.896744901131256,7
TeD1,0,0,1,0,1,1,1,1,MF,0.762216987287079,5
TeD1,0,0,0,1,0,0,1,1,MF,0.734815423313225,3
TeD1,0,1,0,1,1,1,1,1,MF,0.903523811025919,6
TeD1,1,0,1,1,1,1,0,1,MF,0.763999990533097,6
TeD1,1,0,1,1,1,0,1,0,MF,0.753668988054151,5
